 7.37800E+01 -1.21636E+00
 7.40760E+01 -1.17859E+00
 7.43720E+01 -1.15278E+00
 7.46680E+01 -1.13042E+00
 7.49640E+01 -1.09944E+00
 7.52600E+01 -1.08049E+00
 7.55560E+01 -1.05138E+00
 7.58520E+01 -1.02463E+00
 7.61480E+01 -1.00707E+00
 7.64440E+01 -9.89189E-01
 7.67400E+01 -9.50812E-01
 7.70360E+01 -9.32267E-01
 7.73320E+01 -9.00103E-01
 7.76280E+01 -8.88409E-01
 7.79240E+01 -8.50996E-01
 7.82200E+01 -8.28113E-01
 7.85160E+01 -8.18048E-01
 7.88120E+01 -7.92612E-01
 7.91080E+01 -7.72894E-01
 7.94040E+01 -7.64474E-01
 7.97000E+01 -7.42830E-01
 7.99960E+01 -7.11133E-01
 8.02920E+01 -7.02753E-01
 8.05880E+01 -6.82967E-01
 8.08840E+01 -6.73257E-01
 8.11800E+01 -6.63451E-01
 8.14760E+01 -6.47640E-01
 8.17720E+01 -6.30612E-01
 8.20680E+01 -6.24647E-01
 8.23640E+01 -6.07145E-01
 8.26600E+01 -5.91475E-01
 8.29560E+01 -5.73847E-01
 8.32520E+01 -5.30631E-01
 8.35480E+01 -5.10035E-01
 8.38440E+01 -4.84470E-01
 8.41400E+01 -4.69115E-01
 8.44360E+01 -4.79260E-01
 8.47320E+01 -4.65674E-01
 8.50280E+01 -4.59057E-01
 8.53240E+01 -4.41939E-01
 8.56200E+01 -4.32718E-01
 8.59160E+01 -4.19225E-01
 8.62120E+01 -4.05419E-01
 8.65080E+01 -4.00320E-01
 8.68040E+01 -3.93528E-01
 8.71000E+01 -3.75702E-01
 8.73960E+01 -3.53131E-01
 8.76920E+01 -3.38846E-01
 8.79880E+01 -3.16145E-01
 8.82840E+01 -3.12669E-01
 8.85800E+01 -3.22398E-01
 8.88760E+01 -3.16970E-01
 8.91720E+01 -3.02606E-01
 8.94680E+01 -2.84885E-01
 8.97640E+01 -2.67866E-01
 9.00600E+01 -2.64800E-01
 9.03560E+01 -2.60386E-01
 9.06520E+01 -2.55164E-01
 9.09480E+01 -2.48494E-01
 9.12440E+01 -2.41954E-01
 9.15400E+01 -2.34955E-01
 9.18360E+01 -2.28247E-01
 9.21320E+01 -2.18319E-01
 9.24280E+01 -2.11120E-01
 9.27240E+01 -2.05961E-01
 9.30200E+01 -1.94131E-01
 9.33160E+01 -1.87240E-01
 9.36120E+01 -1.81928E-01
 9.39080E+01 -1.71903E-01
 9.42040E+01 -1.62167E-01
 9.45000E+01 -1.50968E-01
 9.47960E+01 -1.47326E-01
 9.50920E+01 -1.39742E-01
 9.53880E+01 -1.36084E-01
 9.56840E+01 -1.33343E-01
 9.59800E+01 -1.32958E-01
 9.62760E+01 -1.26388E-01
 9.65720E+01 -1.26155E-01
 9.68680E+01 -1.10586E-01
 9.71640E+01 -1.17643E-01
 9.74600E+01 -1.03854E-01
 9.77560E+01 -9.51101E-02
 9.80520E+01 -1.06950E-01
 9.83480E+01 -1.00274E-01
 9.86440E+01 -9.87919E-02
 9.89400E+01 -9.06130E-02
 9.92360E+01 -7.98372E-02
 9.95320E+01 -8.03244E-02
 9.98280E+01 -7.78543E-02
 1.00124E+02 -7.89765E-02
 1.00420E+02 -6.92009E-02
 1.00716E+02 -7.08771E-02
 1.01012E+02 -5.22551E-02
 1.01308E+02 -4.83444E-02
 1.01604E+02 -6.40049E-02
 1.01900E+02 -6.88364E-02
 1.02196E+02 -5.53685E-02
 1.02492E+02 -4.67611E-02
 1.02788E+02 -4.79139E-02
 1.03084E+02 -3.84467E-02
 1.03380E+02 -3.31692E-02
 1.03676E+02 -4.05313E-02
 1.03972E+02 -6.18527E-02
 1.04268E+02 -4.40932E-02
 1.04564E+02 -2.81926E-02
 1.04860E+02 -2.60706E-02
 1.05156E+02 -1.57870E-02
 1.05452E+02 -1.04916E-02
 1.05748E+02 -1.43843E-02
 1.06044E+02 -1.87547E-02
 1.06340E+02 -1.09327E-02
 1.06636E+02 -1.86680E-02
 1.06932E+02 -2.61052E-03
 1.07228E+02 -7.34998E-03
 1.07524E+02 -2.50618E-03
 1.07820E+02 -1.10189E-02
 1.08116E+02 -1.31080E-02
 1.08412E+02 -6.64328E-03
 1.08708E+02 -2.99448E-03
 1.09004E+02 -6.55143E-03
 1.09300E+02  9.52607E-03
 1.09596E+02 -2.40181E-03
 1.09892E+02 -9.50487E-03
 1.10188E+02 -6.63291E-03
 1.10484E+02  1.53425E-03
 1.10780E+02  4.63679E-03
 1.11076E+02  1.07249E-02
 1.11372E+02  1.22788E-02
 1.11668E+02  1.41686E-02
 1.11964E+02  4.01450E-03
 1.12260E+02  2.84672E-03
 1.12556E+02  9.86541E-03
 1.12852E+02  1.10107E-02
 1.13148E+02  2.41429E-02
 1.13444E+02  2.12121E-02
 1.13740E+02  1.98284E-02
 1.14036E+02  4.38205E-03
 1.14332E+02  1.22132E-02
 1.14628E+02  1.99521E-02
 1.14924E+02  2.89388E-02
 1.15220E+02  2.35735E-02
 1.15516E+02  2.82664E-02
 1.15812E+02  1.95376E-02
 1.16108E+02  1.00573E-02
 1.16404E+02  1.90857E-02
 1.16700E+02  2.12928E-02
 1.16996E+02  2.38790E-02
 1.17292E+02  3.26743E-02
 1.17588E+02  2.70489E-02
 1.17884E+02  2.80829E-02
 1.18180E+02  1.43265E-02
 1.18476E+02  2.12099E-02
 1.18772E+02  3.19432E-02
 1.19068E+02  2.98865E-02
 1.19364E+02  3.46000E-02
 1.19660E+02  2.70838E-02
 1.19956E+02  1.45382E-02
 1.20252E+02  1.97032E-02
 1.20548E+02  2.59289E-02
 1.20844E+02  3.11256E-02
 1.21140E+02  3.88934E-02
 1.21436E+02  3.29523E-02
 1.21732E+02  3.72527E-02
 1.22028E+02  2.41845E-02
 1.22324E+02  2.81479E-02
 1.22620E+02  3.10031E-02
 1.22916E+02  3.86201E-02
 1.23212E+02  3.41093E-02
 1.23508E+02  3.36306E-02
 1.23804E+02  2.53641E-02
 1.24100E+02  1.80902E-02
 1.24396E+02  2.40988E-02
 1.24692E+02  3.46200E-02
 1.24988E+02  3.45141E-02
 1.25284E+02  3.59212E-02
 1.25580E+02  3.23313E-02
 1.25876E+02  2.22147E-02
 1.26172E+02  2.17414E-02
 1.26468E+02  2.66115E-02
 1.26764E+02  3.45353E-02
 1.27060E+02  3.74627E-02
 1.27356E+02  3.30939E-02
 1.27652E+02  2.97392E-02
 1.27948E+02  2.33084E-02
 1.28244E+02  1.95719E-02
 1.28540E+02  3.30497E-02
 1.28836E+02  2.72019E-02
 1.29132E+02  4.07486E-02
 1.29428E+02  3.29901E-02
 1.29724E+02  2.21062E-02
 1.30020E+02  1.63673E-02
 1.30316E+02  1.91134E-02
 1.30612E+02  3.10946E-02
 1.30908E+02  3.45211E-02
 1.31204E+02  3.19729E-02
 1.31500E+02  3.23201E-02
 1.31796E+02  1.55729E-02
 1.32092E+02  8.80139E-03
 1.32388E+02  2.20157E-02
 1.32684E+02  3.63158E-02
 1.32980E+02  3.06220E-02
 1.33276E+02  3.03542E-02
 1.33572E+02  2.63027E-02
 1.33868E+02  1.33875E-02
 1.34164E+02  1.21887E-02
 1.34460E+02  2.51265E-02
 1.34756E+02  3.17909E-02
 1.35052E+02  3.12220E-02
 1.35348E+02  2.42999E-02
 1.35644E+02  2.01348E-02
 1.35940E+02  9.44671E-03
 1.36236E+02  9.43576E-03
 1.36532E+02  2.17020E-02
 1.36828E+02  2.44457E-02
 1.37124E+02  2.48667E-02
 1.37420E+02  2.30653E-02
 1.37716E+02  1.48415E-02
 1.38012E+02  7.29543E-03
 1.38308E+02  1.22272E-02
 1.38604E+02  2.24368E-02
 1.38900E+02  2.04245E-02
 1.39196E+02  2.17903E-02
 1.39492E+02  1.40342E-02
 1.39788E+02  1.04565E-02
 1.40084E+02 -1.34292E-03
 1.40380E+02  1.10362E-02
 1.40676E+02  2.01938E-02
 1.40972E+02  1.74301E-02
 1.41268E+02  1.86452E-02
 1.41564E+02  9.53901E-03
 1.41860E+02  8.91180E-03
 1.42156E+02 -1.23642E-03
 1.42452E+02  1.00945E-02
 1.42748E+02  1.69045E-02
 1.43044E+02  1.63938E-02
 1.43340E+02  1.49625E-02
 1.43636E+02  6.41061E-03
 1.43932E+02  5.03824E-03
 1.44228E+02 -1.54534E-04
 1.44524E+02  1.23324E-02
 1.44820E+02  1.33991E-02
 1.45116E+02  1.63456E-02
 1.45412E+02  1.77210E-03
 1.45708E+02  3.77860E-03
 1.46004E+02  1.06520E-03
 1.46300E+02 -3.06803E-03
 1.46596E+02  1.17790E-02
 1.46892E+02  2.30638E-03
 1.47188E+02  7.01417E-03
 1.47484E+02 -1.79754E-03
 1.47780E+02  3.67133E-03
 1.48076E+02 -6.27915E-03
 1.48372E+02 -2.84891E-03
 1.48668E+02  7.56215E-03
 1.48964E+02 -2.64591E-03
 1.49260E+02  2.72698E-03
 1.49556E+02 -4.61908E-03
 1.49852E+02 -2.78404E-03
